"Crowdsourced data on dried cannabis prices, use, and consumption",,,,,,,,
"The application was launched January 25, 2018. Data are being collected continuously and will be made available as new information comes in.",,,,,,,,
SubDate,Price,Quantity,Quality,City,Province,Reason,Usage,Consumption
25/01/2018,4.285714286,28,High,Quebec,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,High,Quebec,QC,Recreate illegally,Monthly,3
25/01/2018,6.428571429,14,High,Quebec,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,3.5,High,Quebec,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,High,Quebec,QC,Recreate illegally,Monthly,3
25/01/2018,7.857142857,7,High,Quebec,QC,Recreate illegally,Monthly,3
25/01/2018,6.428571429,14,High,Quebec,QC,Recreate illegally,Monthly,3
25/01/2018,5,1,High,Quebec,QC,Medicate illegally,Yearly,5
25/01/2018,6.428571429,28,High,Quebec,QC,Medicate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,0.1
25/01/2018,7.142857143,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.142857143,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,8,1,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,6.428571429,7,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,4.285714286,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,7,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,7.5,1,Medium,Quebec,QC,Recreate illegally,Yearly,0
25/01/2018,5.714285714,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,7.142857143,7,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5,7,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,4.285714286,7,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,6.666666667,3,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,7,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,7.142857143,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,0.1
25/01/2018,7.142857143,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,8.571428571,3.5,Medium,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,2.857142857,3.5,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,6.428571429,7,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,7,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5,7,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5,28,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,7,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,6.428571429,28,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5.357142857,7,High,Quebec,QC,Recreate illegally,Yearly,0.1
25/01/2018,10,1,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,5,7,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,4.642857143,14,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,4.464285714,28,High,Quebec,QC,Recreate illegally,Yearly,5
25/01/2018,3.928571429,28,Medium,Levis,QC,Recreate illegally,,0
25/01/2018,10,1,High,Levis,QC,Recreate illegally,,0
25/01/2018,5,1,High,Levis,QC,Recreate illegally,,0
25/01/2018,4.285714286,3.5,High,Levis,QC,Recreate illegally,,0
25/01/2018,5.714285714,14,High,Levis,QC,Recreate illegally,,0
25/01/2018,5.714285714,3.5,Medium,Levis,QC,Medicate legally,Daily,0
25/01/2018,5.714285714,28,High,Levis,QC,Medicate illegally,Daily,1
25/01/2018,6.428571429,14,Medium,Levis,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,3.5,High,Levis,QC,Recreate illegally,Daily,1
25/01/2018,5,28,High,Levis,QC,Recreate illegally,Daily,56
25/01/2018,5.714285714,7,High,Levis,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,14,High,Levis,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,28,High,Levis,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,High,Levis,QC,Recreate illegally,Weekly,2
25/01/2018,5.357142857,28,High,Levis,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,28,Medium,Levis,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,3.5,Medium,Levis,QC,Recreate illegally,Monthly,3
25/01/2018,10,1,Medium,Levis,QC,Recreate illegally,Monthly,3
25/01/2018,8.571428571,3.5,High,Levis,QC,Recreate illegally,Monthly,3
25/01/2018,3.571428571,28,High,Levis,QC,Recreate illegally,Monthly,3
25/01/2018,10,1,High,Levis,QC,Recreate illegally,Yearly,5
25/01/2018,7.142857143,3.5,High,Vallee-Jonction,QC,Recreate illegally,Weekly,2
25/01/2018,6.071428571,14,Medium,Sainte-Marie,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,28,High,Sainte-Marie,QC,Recreate illegally,Daily,1
25/01/2018,5,14,High,Sainte-Marie,QC,Recreate illegally,Weekly,2
25/01/2018,12,1,Medium,Saint-Victor,QC,Medicate illegally,Daily,1
25/01/2018,5.714285714,7,Low,Saint-Victor,QC,Recreate illegally,Weekly,2
25/01/2018,5,28,High,Beauceville,QC,Recreate illegally,Daily,1
25/01/2018,11,1,Medium,Beauceville,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,7,Medium,Tring-Jonction,QC,Recreate illegally,,0
25/01/2018,7.142857143,3.5,High,Tring-Jonction,QC,Recreate illegally,,0
25/01/2018,5.714285714,7,Medium,Saint-Georges,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,Medium,Saint-Georges,QC,Recreate illegally,Yearly,0
25/01/2018,7.142857143,3.5,Medium,Saint-Georges,QC,Recreate illegally,Yearly,5
25/01/2018,10,1,High,Saint-Georges,QC,Recreate illegally,Yearly,5
25/01/2018,3.571428571,14,High,Saint-ephrem-De-Beauce,QC,Recreate illegally,Daily,1
25/01/2018,2.857142857,28,Medium,Lac-Megantic,QC,Recreate illegally,Daily,10
25/01/2018,2.142857143,28,Medium,Thetford Mines,QC,Medicate illegally,,0
25/01/2018,5,28,Medium,Thetford Mines,QC,Recreate illegally,,0
25/01/2018,7.142857143,28,High,Thetford Mines,QC,Medicate illegally,Daily,1
25/01/2018,7.142857143,3.5,Medium,Thetford Mines,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,Medium,Thetford Mines,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,7,High,Plessisville,QC,Recreate illegally,Weekly,2
25/01/2018,5,28,Medium,Plessisville,QC,Medicate illegally,Daily,1
25/01/2018,3.571428571,28,High,Plessisville,QC,Recreate illegally,Daily,1
25/01/2018,3.928571429,28,High,Plessisville,QC,Recreate illegally,Daily,50
25/01/2018,5.714285714,7,High,Plessisville,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Laurier-Station,QC,Recreate illegally,,0
25/01/2018,3.571428571,7,Medium,Laurier-Station,QC,Medicate illegally,Daily,1
25/01/2018,6.428571429,28,High,Laurier-Station,QC,Medicate illegally,Daily,40
25/01/2018,5.714285714,3.5,Medium,Laurier-Station,QC,Medicate illegally,Weekly,2
25/01/2018,2.857142857,28,High,Leclercville,QC,Medicate illegally,Daily,1
25/01/2018,5.714285714,7,High,Leclercville,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,Medium,Saint-Basile,QC,Recreate illegally,,0
25/01/2018,3.571428571,28,High,Portneuf,QC,Recreate illegally,,0
25/01/2018,6.071428571,28,Medium,Portneuf,QC,Medicate illegally,Daily,1
25/01/2018,4.285714286,28,High,Saint-Raymond,QC,Recreate illegally,Monthly,3
25/01/2018,4.285714286,28,Medium,Trois-Rives,QC,Recreate illegally,,0
25/01/2018,3.214285714,28,Medium,Trois-Rives,QC,Recreate illegally,Daily,1
25/01/2018,7,1,Medium,Shawinigan,QC,Recreate illegally,,0
25/01/2018,3.571428571,28,High,Shawinigan,QC,Recreate illegally,,0
25/01/2018,6.428571429,28,Medium,Shawinigan,QC,Medicate illegally,Daily,1
25/01/2018,4.464285714,28,High,Shawinigan,QC,Medicate illegally,Daily,1
25/01/2018,5,28,Medium,Shawinigan,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,High,Shawinigan,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,High,Shawinigan,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,Medium,Shawinigan,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,7,Medium,Shawinigan,QC,Medicate illegally,Yearly,5
25/01/2018,2.857142857,28,Medium,Shawinigan,QC,Recreate illegally,Yearly,5
25/01/2018,2.857142857,7,Medium,Trois-Rivieres,QC,Recreate illegally,,0
25/01/2018,7.142857143,3.5,Medium,Trois-Rivieres,QC,Recreate illegally,,0
25/01/2018,7.5,1,Medium,Trois-Rivieres,QC,Recreate illegally,,0
25/01/2018,5.714285714,3.5,High,Trois-Rivieres,QC,Recreate illegally,,0
25/01/2018,5.714285714,3.5,High,Trois-Rivieres,QC,Recreate illegally,,0
25/01/2018,7.142857143,3.5,High,Trois-Rivieres,QC,Recreate illegally,,0
25/01/2018,2.75862069,29,Medium,Trois-Rivieres,QC,Medicate legally,Daily,150
25/01/2018,4.285714286,28,Medium,Trois-Rivieres,QC,Medicate illegally,Daily,112
25/01/2018,3.571428571,28,Medium,Trois-Rivieres,QC,Medicate illegally,Daily,1
25/01/2018,3.571428571,28,High,Trois-Rivieres,QC,Medicate illegally,Daily,1
25/01/2018,2.857142857,3.5,High,Trois-Rivieres,QC,Medicate illegally,Daily,1
25/01/2018,4.642857143,28,High,Trois-Rivieres,QC,Medicate illegally,Daily,56
25/01/2018,5,28,High,Trois-Rivieres,QC,Medicate illegally,Daily,1
25/01/2018,5,28,Medium,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,Medium,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,3.928571429,28,Medium,Trois-Rivieres,QC,Recreate illegally,Daily,56
25/01/2018,3.571428571,28,Medium,Trois-Rivieres,QC,Recreate illegally,Daily,28
25/01/2018,5,1,Medium,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,High,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,High,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,High,Trois-Rivieres,QC,Recreate illegally,Daily,100
25/01/2018,5.714285714,14,High,Trois-Rivieres,QC,Recreate illegally,Daily,56
25/01/2018,4.285714286,28,High,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,7.857142857,14,High,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,High,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,High,Trois-Rivieres,QC,Recreate illegally,Daily,100
25/01/2018,2.857142857,28,High,Trois-Rivieres,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,Medium,Trois-Rivieres,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Trois-Rivieres,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,7,High,Trois-Rivieres,QC,Recreate illegally,Weekly,2
25/01/2018,5.357142857,28,High,Trois-Rivieres,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,7,Medium,Trois-Rivieres,QC,Medicate illegally,Monthly,3
25/01/2018,10,3.5,High,Trois-Rivieres,QC,Medicate illegally,Monthly,3
25/01/2018,5.714285714,7,Medium,Trois-Rivieres,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,7,Medium,Trois-Rivieres,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,High,Trois-Rivieres,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,3.5,Medium,Trois-Rivieres,QC,Recreate illegally,Yearly,5
25/01/2018,4.285714286,28,Medium,Trois-Rivieres,QC,Recreate illegally,Yearly,5
25/01/2018,5,28,Medium,Trois-Rivieres,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Medium,Trois-Rivieres,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,High,Trois-Rivieres,QC,Recreate illegally,Yearly,5
25/01/2018,7.142857143,3.5,High,Saint-Stanislas,QC,Recreate illegally,Monthly,3
25/01/2018,3.571428571,28,Medium,Becancour,QC,Recreate illegally,Daily,96
25/01/2018,8,1,High,Becancour,QC,Medicate illegally,Monthly,3
25/01/2018,6.428571429,7,Medium,Becancour,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,3.5,High,Becancour,QC,Recreate illegally,Monthly,3
25/01/2018,5,1,High,Victoriaville,QC,Recreate illegally,,0
25/01/2018,5.714285714,3.5,High,Victoriaville,QC,Recreate illegally,,0
25/01/2018,2.857142857,28,Medium,Victoriaville,QC,Medicate illegally,Daily,1
25/01/2018,3.571428571,28,Medium,Victoriaville,QC,Medicate illegally,Daily,1
25/01/2018,6.071428571,28,Low,Victoriaville,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,High,Victoriaville,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,High,Victoriaville,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,High,Victoriaville,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,14,High,Victoriaville,QC,Recreate illegally,Daily,1
25/01/2018,5,7,Medium,Victoriaville,QC,Medicate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Victoriaville,QC,Recreate illegally,Monthly,3
25/01/2018,4.285714286,28,Medium,Warwick,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,High,Saint-Georges-De-Windsor,QC,Recreate illegally,Daily,130
25/01/2018,5.714285714,3.5,High,Asbestos,QC,Recreate illegally,Daily,1
25/01/2018,2.857142857,7,High,East Angus,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,Medium,Valcourt,QC,Recreate illegally,Weekly,2
25/01/2018,2.857142857,3.5,Low,Windsor,QC,Recreate illegally,,0
25/01/2018,3.348214286,112,Low,Sherbrooke,QC,Medicate illegally,,0
25/01/2018,3.928571429,14,Medium,Sherbrooke,QC,Medicate illegally,,0
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Medicate illegally,,0
25/01/2018,6.428571429,28,High,Sherbrooke,QC,Medicate illegally,,0
25/01/2018,7,1,High,Sherbrooke,QC,Medicate illegally,,0
25/01/2018,6.060606061,3.3,High,Sherbrooke,QC,Medicate illegally,,0
25/01/2018,5.714285714,3.5,Low,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,2.5,28,Medium,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,6.785714286,14,Medium,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,3.6,1,Medium,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,5.714285714,14,Medium,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,10,1,Medium,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,12,1,Medium,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,2.857142857,28,Medium,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,7,1,High,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,5.714285714,28,High,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,5.357142857,28,High,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,4.285714286,28,High,Sherbrooke,QC,Recreate illegally,,0
25/01/2018,3.571428571,28,High,Sherbrooke,QC,Medicate legally,Daily,130
25/01/2018,3.928571429,28,Medium,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,3.571428571,28,Medium,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,5.714285714,35,High,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,6.428571429,14,High,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,6.428571429,7,High,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,5.178571429,28,High,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,7.142857143,7,High,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,5.714285714,3.5,High,Sherbrooke,QC,Medicate illegally,Daily,112
25/01/2018,5.714285714,28,High,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,2.857142857,28,High,Sherbrooke,QC,Medicate illegally,Daily,1
25/01/2018,4.285714286,28,,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,2.857142857,28,Low,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,4.642857143,28,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,2.642857143,28,Medium,Sherbrooke,QC,Recreate illegally,Daily,56
25/01/2018,3.571428571,28,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,2.857142857,28,Medium,Sherbrooke,QC,Recreate illegally,Daily,56
25/01/2018,3.571428571,28,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,4.642857143,28,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,2.857142857,28,Medium,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,7,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,28,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,5.357142857,28,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,7,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,14,High,Sherbrooke,QC,Recreate illegally,Daily,112
25/01/2018,5.357142857,28,High,Sherbrooke,QC,Recreate illegally,Daily,56
25/01/2018,5.714285714,3.5,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,High,Sherbrooke,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,Medium,Sherbrooke,QC,Medicate legally,Weekly,2
25/01/2018,4.857142857,7,High,Sherbrooke,QC,Medicate legally,Weekly,2
25/01/2018,4.285714286,28,Low,Sherbrooke,QC,Medicate illegally,Weekly,2
25/01/2018,5.714285714,14,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,5,1,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,28,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,2.857142857,28,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Recreate illegally,Weekly,0
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,28,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,8.571428571,3.5,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,14,Medium,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,5.357142857,28,High,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,High,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,8.571428571,3.5,High,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,28,High,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,6.428571429,7,High,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,28,High,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,High,Sherbrooke,QC,Recreate illegally,Weekly,2
25/01/2018,3.571428571,28,Low,Sherbrooke,QC,Recreate illegally,Monthly,3
25/01/2018,7.857142857,7,Medium,Sherbrooke,QC,Recreate illegally,Monthly,3
25/01/2018,5,28,High,Sherbrooke,QC,Recreate illegally,Monthly,3
25/01/2018,6.666666667,3,High,Sherbrooke,QC,Recreate illegally,Monthly,2
25/01/2018,5.714285714,28,High,Sherbrooke,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,7,High,Sherbrooke,QC,Recreate illegally,Monthly,3
25/01/2018,4.285714286,28,High,Sherbrooke,QC,Medicate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Medium,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,7.142857143,3.5,Medium,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,7,High,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,7.142857143,3.5,High,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,10,3.5,High,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,10,1,High,Sherbrooke,QC,Recreate illegally,Yearly,5
25/01/2018,4.285714286,3.5,Medium,Coaticook,QC,Recreate illegally,Daily,1
25/01/2018,2.232142857,28,Medium,Coaticook,QC,Recreate illegally,Daily,1
25/01/2018,5,1,High,Magog,QC,Medicate illegally,,0
25/01/2018,4.285714286,14,High,Magog,QC,Recreate illegally,Daily,56
25/01/2018,5.714285714,14,Medium,Magog,QC,Medicate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Magog,QC,Medicate illegally,Weekly,2
25/01/2018,7.142857143,3.5,High,Magog,QC,Medicate illegally,Weekly,2
25/01/2018,7.142857143,7,Medium,Magog,QC,Recreate illegally,Weekly,2
25/01/2018,4.464285714,28,Medium,Magog,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Low,Magog,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,7,High,Frelighsburg,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,Medium,Bromont,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Bromont,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Cowansville,QC,Recreate illegally,,0
25/01/2018,5.714285714,3.5,Medium,Cowansville,QC,Recreate illegally,,0
25/01/2018,4.285714286,28,Medium,Farnham,QC,Recreate illegally,Daily,1
25/01/2018,5.357142857,14,Medium,Farnham,QC,Recreate illegally,Daily,1
25/01/2018,10,1,Medium,Saint-Alphonse-De-Granby,QC,Recreate illegally,Yearly,5
25/01/2018,4.285714286,14,Medium,Granby,QC,Recreate illegally,,0
25/01/2018,5.714285714,3.5,High,Granby,QC,Recreate illegally,,0
25/01/2018,4.642857143,28,Medium,Granby,QC,Medicate illegally,Daily,84
25/01/2018,2.232142857,28,Medium,Granby,QC,Medicate illegally,Daily,56
